# Namespace(base_learning_rate=0.003, batch_size=32, cudnn_workspace_limit_mb=64, db_type='lmdb', epoch_size=50720, file_store_path='/home/yroot/data/VOCdevkit/dataDB/store_files', gpus=None, image_size=224, load_model_path='/home/yroot/data/VOCdevkit/dataDB/store_files/mobilenet_53.mdl', num_channels=3, num_epochs=200, num_gpus=1, num_labels=20, num_shards=1, redis_host=None, redis_port=6379, run_id=None, save_model_name='mobilenet', shard_id=0, test_data='/home/yroot/data/VOCdevkit/dataDB/testDB_sub_lmdb', train_data='/home/yroot/data/VOCdevkit/dataDB/trainvlaDB_lmdb', weight_decay=0.001)
time_spent,cumulative_time_spent,input_count,cumulative_input_count,cumulative_batch_count,inputs_per_sec,accuracy,epoch,learning_rate,loss,test_accuracy
4475.2938261,4475.29384804,2688160,2688160,85589,600.666705797,0.9375,53,0.00300000002608,0.182115137577,0.7153125
4471.94001889,8947.23388505,50720,2738880,87174,11.3418336976,0.90625,54,0.00300000002608,0.311749905348,0.7084375
4471.0039618,13418.2378299,50720,2789600,88759,11.3442082435,0.90625,55,0.00300000002608,0.194540411234,0.720625
4470.58666205,17888.824508,50720,2840320,90344,11.3452671504,0.84375,56,0.00300000002608,0.395378381014,0.706875
4469.69036508,22358.514873,50720,2891040,91929,11.3475421914,0.9375,57,0.00300000002608,0.289153844118,0.7275
4469.52007604,26828.03495,50720,2941760,93514,11.3479745335,0.90625,58,0.00300000002608,0.258185386658,0.72125
4468.79268789,31296.8276391,50720,2992480,95099,11.3498216504,0.90625,59,0.00300000002608,0.270493477583,0.73
4469.10040188,35765.928057,50720,3043200,96684,11.3490401734,0.9375,60,0.00300000002608,0.168222054839,0.713125
